gene,jw_id,medium,cluster,n_replicates,best_model,gr,N_max,lag,shape,aicc,converged
ygdH,JW2766,M63,2,3,aHPM,0.6318935393291335,0.9139413424365781,0.45250220130411756,0.5813179751244107,-140.1568875785059,true
malK,JW3995,LB,2,3,gompertz,0.34708198500005366,1.2729526444885695,NaN,NaN,-96.97022733817579,true
ygdI,JW5448,LB,1,3,aHPM,1.1071505724948867,1.1548532874368005,49.99997914031536,0.480197014921876,-92.98160062436237,true
atpE,JW3715,M63,1,3,aHPM,0.5052210615786494,0.49285481314394547,0.0041545947495144,0.9689173577413102,-189.2313971027344,true
ygdI,JW5448,M63,2,3,aHPM,0.6320466607040601,0.9625364723094542,0.6890903827782112,0.6942959360469789,-126.183806820526,true
tyrA,JW2581,M63,3,3,logistic,0.10649674332787117,0.00402023735272023,NaN,NaN,-396.3803639143176,true
malK,JW3995,M63,1,3,aHPM,0.7605672430053929,0.7795292920333871,0.02574336719860245,0.6216090147312945,-144.543198178896,true
atpF,JW3714,LB,2,3,aHPM,1.5337587689243235,0.5118995982183298,0.7078302626720189,0.2894502633065485,-111.36679719165463,true
ygdK,JW2782,LB,2,3,aHPM,1.4699687411145717,1.1495389954412745,0.7140572949070425,0.2636114458550085,-125.06106659555226,true
malM,JW3997,LB,1,3,aHPM,1.4342981919029334,1.1598427653702768,49.998919163174854,0.3306375617209702,-114.25766552266967,true
tyrB,JW4014,LB,2,3,logistic,0.7271152787532499,0.7952247454045248,NaN,NaN,-85.50779679471928,true
malM,JW3997,M63,2,3,aHPM,0.7237912867318339,0.8376677057944156,0.25378771538059935,0.7037734611362675,-113.26186592729844,true
ygdK,JW2782,M63,1,3,aHPM,0.8366598615536952,0.7610476142999634,0.03586114443524327,0.4831345982446112,-148.46998425849904,true
tyrB,JW4014,M63,1,3,aHPM,0.7668142304446567,0.8684669575934302,0.22155696156804086,0.4327836002221782,-147.6340886199239,true
malP,JW5689,LB,1,3,aHPM,0.9469863598758729,1.1632798326280542,49.99830801105629,0.5242079090106855,-109.60303768861887,true
tyrP,JW1895,LB,1,3,aHPM,1.0549588943714268,1.16293441794397,49.999313202421085,0.5040493316874544,-88.6457070885363,true
atpF,JW3714,M63,1,3,baranyi_richards,3.4079874884555297,0.3828954789033137,45.49689858640413,6.43362286955463,-264.93484555881463,true
atpG,JW3711,LB,2,3,aHPM,1.6584235044346691,0.49958066567904263,8.827144793826696,0.36177612871847176,-80.23485662711666,true
tyrP,JW1895,M63,1,3,aHPM,1.1145531641174742,0.9720532034500216,2.111430774708385,0.2427181551646861,-131.94642113461356,true
malP,JW5689,M63,2,3,aHPM,0.8342764749049899,0.7683677689099019,0.058919957444169814,0.49796694993347074,-147.44142043963382,true
ygdL,JW2783,LB,2,3,logistic,0.7036120544301576,0.7023223729814823,NaN,NaN,-85.36509219693309,true
tyrR,JW1316,LB,2,3,baranyi_richards,0.8546291592455018,0.3718181399526094,9.113687124887534,49.9999997876844,-112.76704289284815,true
atpG,JW3711,M63,1,3,aHPM,0.7644009668014411,0.5629244951699696,0.006945315377086664,0.565924771453024,-157.92427655815192,true
malQ,JW3379,LB,1,3,aHPM,1.193181691799738,1.2080175306813479,49.99997553880756,0.42730565003850113,-92.63061199369606,true
ygdL,JW2783,M63,1,3,aHPM,0.5914344184204302,1.028069469013294,2.494391765431942,0.6263458042420047,-138.93466662814757,true
atpH,JW3713,LB,2,3,aHPM,1.670070801699418,1.0866729753350877,1.8632801700353696,0.1944726100602288,-132.17140445998442,true
tyrR,JW1316,M63,1,3,aHPM,0.08330451258977034,27.009711148382955,0.004075331737248457,47.94514298461919,-233.27067812332444,true
ygdQ,JW2800,LB,2,3,gompertz,0.2876075922335948,0.9877545897810418,NaN,NaN,-116.80052211562293,true
malQ,JW3379,M63,2,3,aHPM,0.9905701555862283,0.9676076367657479,1.0162819217222712,0.3157322825870509,-117.38192209479861,true
atpH,JW3713,M63,1,3,baranyi_richards,0.743256198481087,0.6471446562446492,7.286423111112508,3.3097161957770034,-151.90213250591177,true
malS,JW3543,LB,1,3,logistic,0.8162651786625309,1.1186964154597896,NaN,NaN,-63.550589399970434,true
ubiC,JW5713,LB,1,3,aHPM,1.263269058278293,1.211919985718254,49.99998037885584,0.2934393549317804,-80.69318205644454,true
ygdQ,JW2800,M63,1,3,aHPM,0.7864993761847778,0.8879970752187892,0.35099385447421144,0.43988522581822026,-127.90422946665893,true
atpI,JW5611,LB,1,3,aHPM,1.4270533328696946,1.1814484725684284,49.9999917485695,0.29408365162758543,-108.28584128622438,true
malS,JW3543,M63,2,3,aHPM,0.8344006367913057,0.8460177276573585,0.4587797574974794,0.443794465437758,-131.4459284471439,true
ubiC,JW5713,M63,2,3,aHPM,0.5922674457896752,0.5325485046898196,0.6441333744113741,0.42678866834657075,-156.0057445703956,true
atpI,JW5611,M63,2,3,aHPM,0.6890223013957363,0.842401397949367,0.2273088975698053,0.7938234913489749,-119.44532788315337,true
ygdR,JW2801,LB,1,3,logistic,0.4706659894062598,1.1697780777553008,NaN,NaN,-112.8897693496923,true
malT,JW3381,LB,1,3,aHPM,1.0444032690188454,1.11762436794691,49.99824883965281,0.5410996568705035,-112.29826351392236,true
ubiE,JW5581,LB,2,3,aHPM,0.9551744565785941,0.5670267611305231,8.784481789549725,0.6271237793472979,-108.62476650005723,true
ygdR,JW2801,M63,2,3,baranyi_richards,0.596684574896792,0.8900795898910707,2.8747758377526984,3.9212754057475205,-135.66132591828642,true
avtA,JW5652,LB,2,3,gompertz,0.2997822308017273,1.0419768701529042,NaN,NaN,-91.1324645668428,true
malT,JW3381,M63,1,3,aHPM,1.0169759812479948,1.082890609519107,3.170569176885642,0.3092050127380791,-130.90965045970725,true
ygeA,JW2808,LB,2,3,aHPM,0.9518067869347617,0.7961115879890167,49.99866738276032,0.5567954124471999,-105.88527861332211,true
ubiE,JW5581,M63,1,3,aHPM,0.5237606558492226,0.5476887175568264,0.17536844507875746,0.4349239267588993,-175.64884207094894,true
avtA,JW5652,M63,1,3,aHPM,0.9825711317778738,1.0493916357899828,2.0617392278778137,0.33956885028891426,-115.04319999221359,true
malX,JW1613,LB,1,3,aHPM,0.8351162386833593,1.1520612743351883,49.999999875471666,0.6790171150820653,-129.24613831494776,true
azoR,JW1409,LB,1,3,aHPM,0.9543628883476416,1.2122891822003254,49.99970769563834,0.4733078195928002,-104.60299328022035,true
ygeA,JW2808,M63,1,3,aHPM,1.238952898175985,0.8723812634467178,0.7527765722881753,0.25372696260923594,-136.79302200739335,true
ubiF,JW0659,LB,2,3,aHPM,0.418330936765322,0.8312807069791179,7.8506404777378425,0.5592389074030032,-174.35923769527002,true
malX,JW1613,M63,1,3,aHPM,0.8411561388486669,1.0856269033261443,2.5464159521044993,0.44703600919042485,-122.02010941134105,true
ygeD,JW2803,LB,2,3,gompertz,0.2844002026963399,1.1513418995838967,NaN,NaN,-121.89546423893796,true
azoR,JW1409,M63,2,3,aHPM,0.6610573629732917,0.9113822958045046,0.5717430781090447,0.6108642150733447,-131.87115548543068,true
ubiF,JW0659,M63,1,3,aHPM,0.7402329414759887,0.7294629741453135,0.8873656723546026,0.39870142527446145,-126.03494437868869,true
ygeD,JW2803,M63,1,3,aHPM,0.5985174580982637,0.9763735998132995,0.26629203141885666,0.8213079758396925,-131.0816298786185,true
malY,JW1614,LB,1,3,aHPM,2.0371093971386856,1.1631765645552115,49.99798476144491,0.20973965165779931,-107.06586465226835,true
bacA,JW3029,LB,1,3,aHPM,1.3802797229916453,1.201676253934215,49.999984290262304,0.39151379952593973,-75.18641379416883,true
ubiG,JW2226,LB,1,3,aHPM,0.7178376834463382,0.6910418930875198,1.2429231165699957,0.43268366880685766,-125.35525640562065,true
ygeF,JW2818,LB,1,3,gompertz,0.2742203744626696,1.0667941102762772,NaN,NaN,-116.51794956162537,true
bacA,JW3029,M63,2,3,aHPM,0.6305881590138223,1.000016787893994,0.5004500107737783,0.657312370902936,-124.25984813556205,true
malY,JW1614,M63,2,3,aHPM,0.8296172315154484,0.7552788008537836,0.018890949733350065,0.5264529133738376,-140.1073269695129,true
ygeF,JW2818,M63,1,3,aHPM,0.8238407400022031,1.0011186438122623,1.1529028731745428,0.3538937730713526,-132.79191134394696,true
ubiG,JW2226,M63,1,3,aHPM,0.45361759171457106,0.4834012179397913,0.02807094619257155,0.8211729482124211,-167.0643937138055,true
baeR,JW2064,LB,1,3,aHPM,1.267054530981655,1.1481196551976116,49.999973357911706,0.4308926080941919,-90.39499528501523,true
malZ,JW0393,LB,1,3,aHPM,1.36583955958207,1.1721020775647824,49.99156303396385,0.33566550203759815,-109.59000502309638,true
ygeG,JW2819,LB,1,3,aHPM,1.2202300060351696,1.233501730640576,49.999997292120895,0.30501280211198106,-93.54913063627853,true
ubiH,JW2875,LB,1,3,aHPM,0.7840776233122339,0.6121482164905532,49.999998761388646,0.5681485175004256,-131.8452701967184,true
baeR,JW2064,M63,2,3,aHPM,1.0640268937513409,0.8809907397153921,1.202939898700685,0.30307676360839536,-124.03758211539926,true
malZ,JW0393,M63,2,3,aHPM,0.8770561148924445,1.2040927111361732,1.2913829891064483,0.24586301081474374,-135.27542423643538,true
ygeG,JW2819,M63,2,3,aHPM,0.8112600437561398,0.9139019880893955,0.2536569451963658,0.3894709200372948,-134.39922005075294,true
ubiH,JW2875,M63,1,3,aHPM,0.6021844195871203,0.546365607675471,1.4536627597330276,0.5558550542263395,-118.75358168381646,true
baeS,JW2063,LB,2,3,aHPM,1.6629347585658745,1.157240859739981,0.19882110098015793,0.2689208904776578,-84.94864610725064,true
manA,JW1605,LB,1,3,aHPM,1.2277264718273833,1.1365405018038741,49.99999966554237,0.4383661759830194,-85.55454547362706,true
ygeH,JW2820,LB,1,3,aHPM,0.9861988133709967,1.1803651014836507,49.999998284656904,0.37832867682494625,-101.31093704060746,true
ubiX,JW2308,LB,2,3,baranyi_richards,0.6567495077897157,0.9014416960390838,5.5209041352694035,17.545158910984842,-112.68773736511775,true
manA,JW1605,M63,2,3,aHPM,0.6623739012748301,0.8916045353534379,0.2263836422674984,0.6227962588930595,-123.151945998788,true
baeS,JW2063,M63,1,3,aHPM,0.7266718449900992,0.7266072176004004,0.08848211378740149,0.4985799050960302,-142.8911056572577,true
ygeH,JW2820,M63,2,3,baranyi_richards,0.5772711426208054,0.631638872780243,3.4184854721842775,3.378193100522455,-153.73535427191015,true
manX,JW1806,LB,1,3,aHPM,1.3506674589150551,1.1617570363818814,49.99904786093045,0.3613892983574608,-89.20662662584435,true
ubiX,JW2308,M63,1,3,aHPM,0.6594623489233972,0.7560721569540202,0.011159191756115761,0.5548401391800577,-172.1769178837896,true
barA,JW2757,LB,2,3,aHPM,1.8902942393045559,1.1506911837081129,5.911168654822496,0.15738804148205685,-141.83050080322468,true
ygeI,JW5456,LB,2,3,aHPM,0.8885829622446323,1.2078404605669784,12.933931493057523,0.6523096923757714,-96.84586999144624,true
manX,JW1806,M63,1,3,aHPM,0.7192631769226229,1.1027796076405143,2.640523666456145,0.4123944659777339,-145.0323876275451,true
ucpA,JW5394,LB,1,3,aHPM,1.8533976182857554,1.1726694602742278,49.99393384311631,0.23929922559806618,-103.89514482072065,true
ygeI,JW5456,M63,1,3,aHPM,0.6271587582662703,1.0363800857963483,0.44275961127452185,0.6302147078699234,-131.99030680253802,true
barA,JW2757,M63,1,3,aHPM,0.9211761859571125,0.7478450855325496,0.11765520488972299,0.29615875548228315,-154.05759886178816,true
manY,JW1807,LB,1,3,aHPM,0.9832275917611387,1.2023519616443232,49.99970918046825,0.5174104626120618,-98.10513976700511,true
ucpA,JW5394,M63,2,3,aHPM,0.7510971752781817,0.8104996654780274,0.17555885897591483,0.6069850816535294,-126.34599231560259,true
basR,JW4074,LB,2,3,aHPM,3.869293717841577,1.1923973413028182,16.469809680753503,0.07706598520021352,-122.27907551145853,true
ygeK,JW5458,LB,1,3,aHPM,1.4162216127599996,1.1551528686551187,49.99918307178604,0.3053407610369424,-120.71439320403198,true
manY,JW1807,M63,2,3,aHPM,0.8506560593087584,0.899412351165001,0.7719338255343219,0.39170496665786053,-122.27483845441404,true
udk,JW2051,LB,1,3,aHPM,1.0545435738828308,1.1563441857935592,49.9998716936729,0.5210688962170025,-91.89041004060283,true
basR,JW4074,M63,1,3,aHPM,0.5063588128118688,0.9401499422566927,0.6314627189196806,0.810334617584178,-139.30883314815335,true
manZ,JW1808,LB,1,3,aHPM,1.60180137062996,1.2028866593684897,49.99987646828485,0.3199178839156448,-84.78857565475609,true
udk,JW2051,M63,2,3,aHPM,0.7151724501718295,0.8410915217326945,0.6533539132460953,0.4968341434351138,-128.6733816869588,true
ygeK,JW5458,M63,1,3,aHPM,0.9645101388574954,0.7156367367234825,0.054015847042181174,0.4108341742118457,-128.01876697158716,true
basS,JW4073,LB,2,3,gompertz,0.29758271322755864,1.0441573218831075,NaN,NaN,-111.96627521361287,true
manZ,JW1808,M63,1,3,aHPM,0.6556610092409111,1.0310146633641613,1.7232264588584747,0.5663229745934196,-140.72122490843188,true
udp,JW3808,LB,1,3,aHPM,1.3418506196753095,1.1721712190401583,49.99976850231951,0.3770223116564302,-92.46007509143213,true
ygeL,JW2824,LB,1,3,gompertz,0.2622261484015543,1.1252020227819681,NaN,NaN,-121.64039527792254,true
basS,JW4073,M63,1,3,aHPM,0.5191198790946985,0.9081948375143589,1.3629778459471438,0.5720592808769907,-139.34251364020187,true
maoC,JW1382,LB,1,3,aHPM,1.5576030756608277,1.1468767749041642,49.999687390600556,0.29411788432068053,-99.23077171185173,true
udp,JW3808,M63,2,3,baranyi_richards,0.6320133968697701,0.892367244528702,3.222166087091219,3.71212244988617,-123.51453544792372,true
bax,JW5653,LB,2,3,aHPM,0.8647859839477251,0.8244194942804725,49.99927608676699,0.6296011416076074,-81.09297337372293,true
ygeL,JW2824,M63,1,3,aHPM,0.6205473483093166,0.984660021729286,1.665767920496431,0.5824161740471728,-139.4780493497336,true
maoC,JW1382,M63,1,3,aHPM,0.6694361499643255,0.9270569173966559,2.4756998774203844,0.6345959705497581,-139.60450186870565,true
ugd,JW2010,LB,1,3,aHPM,1.2676140976607588,1.1403087996683092,49.99999766303893,0.37910735800258355,-90.8215658205456,true
ygeM,JW5459,LB,1,3,aHPM,1.1425172061858877,1.1579424889504126,49.99999955425863,0.4160954112325462,-113.59528227950184,true
bax,JW5653,M63,2,3,aHPM,0.7333996303912323,1.0174910310241259,1.8801766350434443,0.5147060837775013,-141.16512756921986,true
marA,JW5249,LB,1,3,aHPM,1.535384312280171,1.1558904509168606,49.99999431253579,0.29836088363352736,-117.12827000803631,true
ugd,JW2010,M63,1,3,aHPM,0.6080057237105545,0.8393723596725214,0.18889031078933433,0.6279093042335699,-136.40363190398298,true
ygeM,JW5459,M63,2,3,aHPM,0.7207148363401854,1.0062049935057855,1.1588519499547532,0.4897498829922126,-127.95186656467466,true
bcp,JW2465,LB,2,3,aHPM,1.0685011179596353,0.7946650645549534,49.9987376152157,0.5407293113206988,-87.41999479963852,true
ugpA,JW3417,LB,1,3,aHPM,1.3247293513328031,1.1665267782207118,49.99961026861022,0.41107959296318297,-77.85364790916984,true
marA,JW5249,M63,2,3,aHPM,0.7731046385939752,0.8199093722615696,0.07794716060056482,0.5730219445036618,-130.482110923323,true
ygeN,JW5460,LB,1,3,aHPM,1.2959382412718463,1.222402589674512,49.97003766747609,0.3117145085142901,-111.87868054481558,true
bcp,JW2465,M63,1,3,aHPM,0.7371592103750236,1.0310770972829209,1.2069435591615996,0.41320621037501104,-141.81973079279626,true
ugpA,JW3417,M63,1,3,baranyi_richards,0.6013962580298532,0.9098357514062855,3.2736019987126395,3.7243448420661376,-121.79914425948607,true
marB,JW1525,LB,1,3,aHPM,2.099063854489083,1.2024762595019098,49.99402274746152,0.20278401986076858,-98.87047136316573,true
bcr,JW5363,LB,1,3,aHPM,3.194944561545099,1.191455765775987,49.96060894334142,0.12483172254916705,-94.65370731757022,true
ygeN,JW5460,M63,1,3,aHPM,0.5976588320964754,0.8161341390780044,0.07146721553258045,0.6383828268610191,-172.62522247165137,true
ugpB,JW3418,LB,1,3,aHPM,1.2922643345211888,1.1340091545411308,49.99860914936855,0.3875813225210724,-102.88529078475717,true
marB,JW1525,M63,1,3,aHPM,0.7239909364286472,0.720304808839768,0.05257807110497859,0.7265413903430256,-120.08804468382495,true
ygeO,JW5846,LB,1,3,aHPM,1.086075404876931,1.2434014010344907,49.99978592747668,0.48024892860566815,-85.96840300203576,true
bcr,JW5363,M63,2,3,aHPM,0.8389228588912346,0.6702098863306164,0.016094935611562652,0.5537234490769847,-132.63110182614307,true
ugpB,JW3418,M63,1,3,aHPM,0.7005347619269892,0.8729994826832088,0.05644652700447291,0.6923463543230346,-122.18891131829162,true
marC,JW1522,LB,1,3,aHPM,1.1424921521779852,1.1256325925432151,49.99999983949162,0.494005269374241,-80.41138985491162,true
ygeO,JW5846,M63,2,3,aHPM,0.8631935137207593,0.9039806961015087,0.6958732005080691,0.37336116117776363,-119.08660650098338,true
bcsA,JW5665,LB,1,3,aHPM,2.3047521407310065,1.2168014271347467,49.9996188671519,0.19154390228318774,-93.69072176445135,true
ugpC,JW3415,LB,1,3,aHPM,0.9876299510544584,1.159097263368873,49.999836654323474,0.5708460669020907,-95.31146368274472,true
marC,JW1522,M63,2,3,aHPM,0.8657940734140468,0.7878657737847496,1.0617523131672963,0.40687478533884036,-113.92461159715143,true
ygeP,JW2831,LB,1,3,aHPM,1.9529983362198375,1.1660597157534915,49.72288962621273,0.20249766464746244,-119.69750096848168,true
bcsA,JW5665,M63,2,3,aHPM,0.7090547739145885,0.9167772237607986,0.23916784893880297,0.6547863059361965,-118.00548696759166,true
ugpC,JW3415,M63,1,3,aHPM,0.9880918629485402,1.0402637837422206,3.0152269267982477,0.28790521476541003,-146.10811189559743,true
marR,JW5248,LB,1,3,aHPM,1.0928198036968069,1.143065276859398,49.99996500962139,0.534203919736882,-80.50968045438754,true
bcsC,JW5942,LB,1,3,aHPM,1.3431882803099826,1.1560890315221561,49.99997296519483,0.3716109044444462,-102.91815162264942,true
ygeP,JW2831,M63,2,3,aHPM,0.8299284513447563,0.8264636508023013,0.1701878583046704,0.41959607198329313,-128.81835823761355,true
ugpE,JW3416,LB,1,3,aHPM,1.1822335009386638,1.1589030032792311,49.999998974021835,0.45575806503221594,-93.55926890680512,true
marR,JW5248,M63,2,3,aHPM,0.7008749416642606,0.8098647837498414,0.36208049396328684,0.5968689893955056,-125.02674523139616,true
bcsC,JW5942,M63,2,3,aHPM,0.8481252811301533,0.9110755874858398,0.6596364589433347,0.36650628293322474,-127.05880895030666,true
ugpE,JW3416,M63,1,3,aHPM,0.7602396505529976,0.9822789605570751,0.7472734326788937,0.5370255537323301,-121.8811831251339,true
ygeQ,JW5461,LB,1,3,aHPM,1.344382181611676,1.139358578701441,49.99995202332004,0.34257695269700267,-118.51455800294846,true
mazG,JW2752,LB,2,3,aHPM,1.0425193640308856,0.7656892624115794,33.91862718211427,0.4725287201490226,-114.62028143897498,true
bcsE,JW3504,LB,1,3,aHPM,1.1128256661166231,0.82044803029684,1.870410689250171,0.5173142959641955,-84.46643431953534,true
ugpQ,JW3414,LB,1,3,aHPM,1.264816941570498,1.1930008163738417,49.9999660265892,0.38740051438592427,-85.64602386411008,true
ygeQ,JW5461,M63,1,3,aHPM,0.8679462498830595,0.8521194758857324,0.17404991267434713,0.4100896160732763,-126.70811754827739,true
bcsE,JW3504,M63,2,3,aHPM,1.1788591050656658,0.9811573261697608,0.9055793826354255,0.28073488390701845,-112.97913946770363,true
mazG,JW2752,M63,1,3,aHPM,0.7923009879206336,0.8174638954826207,0.49842306894752986,0.5028729533600396,-116.14190035024012,true
ugpQ,JW3414,M63,1,3,aHPM,0.8601293245943982,0.9150864812372418,0.3095082770212898,0.46162609574660535,-113.72062830690969,true
ygeR,JW2833,LB,2,3,aHPM,0.8578134796866583,1.219639549100991,49.9942675226881,0.4068008178410874,-114.91949215493213,true
bcsF,JW5663,LB,1,3,aHPM,1.378538417885317,1.1581840026616186,49.99998786462347,0.3661741632882334,-91.91691518100531,true
mbhA,JW5812,LB,1,3,aHPM,1.5203122147339379,1.2063098347060508,49.999959240839566,0.29946034528342425,-90.8442200288265,true
uhpA,JW3644,LB,2,3,gompertz,0.2614929194693678,1.0905337911947361,NaN,NaN,-124.215771616399,true
ygeR,JW2833,M63,1,3,baranyi_richards,0.7515435815426459,0.5431547405125465,3.455417251884417,2.073251113893204,-125.91337441789496,true
bcsF,JW5663,M63,2,3,aHPM,0.6558431114334661,0.8668193279322652,0.686823713981307,0.7444033430586611,-120.80921756564962,true
uhpA,JW3644,M63,1,3,aHPM,0.525974381442071,0.9774324289047968,1.0769231206749679,0.8210309441547511,-145.8915289241506,true
mbhA,JW5812,M63,2,3,aHPM,0.9150245951080344,0.8916737460643201,0.5351398342129785,0.2796204033241959,-151.98593093373674,true
ygeV,JW2837,LB,1,3,aHPM,1.0013320468788447,1.1996499015872018,49.99984230059794,0.502242805831734,-109.63644009900815,true
bcsG,JW3506,LB,2,3,aHPM,1.3325862527044616,0.792396988860634,49.9999523225572,0.4356086868675354,-70.34889540642578,true
uhpB,JW3643,LB,2,3,baranyi_richards,0.9340972658276195,0.707925786959932,8.350435340647644,49.99999957693187,-33.59126350727435,true
mcrA,JW1145,LB,1,3,aHPM,0.9479708426669416,1.165732361128648,49.999668570288875,0.6045596049805778,-106.24041235358392,true
bcsG,JW3506,M63,2,3,aHPM,0.8119816093097549,1.030699960951248,3.171986500715793,0.5946489107506425,-124.7999073230275,true
ygeV,JW2837,M63,1,3,aHPM,0.7455098106414316,0.9237605688405367,0.854449749163394,0.4712159950831734,-117.82167991199661,true
uhpB,JW3643,M63,1,3,aHPM,0.6845191486943862,1.009876653171634,1.1363002423556865,0.4059403161939443,-154.7740288845589,true
mcrA,JW1145,M63,1,3,aHPM,0.9861034085403334,0.9470501422399532,1.0768421912741957,0.33734300769745196,-119.25920669193847,true
bcsZ,JW3499,LB,1,3,aHPM,1.2123007870134057,1.1628808299134121,49.99999761907603,0.42007184472689324,-123.0628061544956,true
ygeW,JW5463,LB,1,3,aHPM,1.3017104686015628,1.177495013447331,49.985761824663044,0.4206171595123774,-97.53502577146561,true
mcrB,JW5871,LB,1,3,aHPM,2.8563643459985673,1.1961675856179632,49.99766747087004,0.15291209504992923,-84.85760283562735,true
uhpC,JW3642,LB,1,3,aHPM,1.182401072746433,1.0970673412050045,49.99762717319052,0.39377207686746746,-113.42748444171218,true
bcsZ,JW3499,M63,1,3,aHPM,1.450080138232339,0.8335418512994083,0.8653804939592785,0.23062675494083354,-115.47054078017206,true
ygeW,JW5463,M63,2,3,aHPM,0.6770262071020736,0.9241786240125822,1.237286223902887,0.7218999107026749,-119.93756811791371,true
uhpC,JW3642,M63,2,3,aHPM,0.9906368112890988,0.6069770370555396,0.03465466119415795,0.3762701507937804,-137.67878288803357,true
mcrB,JW5871,M63,2,3,baranyi_richards,0.6955701892060461,0.7198395029413899,5.646283979594277,3.0074284787509944,-121.15735189485073,true
bdm,JW5239,LB,1,3,aHPM,2.174100804968725,1.1510829639870042,49.94860221581591,0.19078917924871022,-96.58245186750418,true
ygeX,JW2839,LB,2,3,gompertz,0.2959229179314349,1.0753216888087684,NaN,NaN,-101.51717562324502,true
uhpT,JW3641,LB,1,3,aHPM,0.9589358508102714,1.1541089884324582,49.99998150159024,0.5393857941808022,-109.05303086527525,true
mcrC,JW5789,LB,1,3,aHPM,1.4875390834291051,1.1579511787223575,49.99821630566317,0.3131590915196765,-123.09548474280797,true
bdm,JW5239,M63,2,3,aHPM,0.6550022161773436,0.6672748905237147,0.010172747015389097,0.8902144624881084,-118.27235312177342,true
ygeX,JW2839,M63,1,3,aHPM,0.8859690904042972,0.7168819460555057,0.06340598768806349,0.46435413131810044,-144.0859765360398,true
uhpT,JW3641,M63,1,3,aHPM,1.4207253920098017,0.9746490276723836,1.84373755373721,0.19696231987362617,-125.0442932943535,true
mcrC,JW5789,M63,2,3,aHPM,0.7025248258865116,1.0362224125901813,0.8233335179210867,0.42852348799450574,-128.1589620748739,true
ygeY,JW2840,LB,2,3,aHPM,0.9066916470315598,1.194726867697203,49.995737552105034,0.5205880038705544,-124.5959609216069,true
betA,JW0303,LB,2,3,gompertz,0.2840124896416494,1.133640639079044,NaN,NaN,-94.17791596037063,true
uidA,JW1609,LB,1,3,aHPM,1.7429314987554247,1.1668878657928334,49.98289588963884,0.25743216251990736,-96.47095295185485,true
mdaB,JW2996,LB,2,3,gompertz,0.31789465296876634,1.0857275794768517,NaN,NaN,-99.03704135296617,true
ygeY,JW2840,M63,2,3,aHPM,0.6704792928143855,0.9122280286384722,1.7715189940804361,0.7420138465718168,-117.8667113307035,true
betA,JW0303,M63,1,3,aHPM,0.6128955243634568,1.0476403895882254,2.7553772722684453,0.5494948333992328,-136.03957208553203,true
mdaB,JW2996,M63,1,3,aHPM,0.5998403579530864,0.9981557319953025,2.1785837026546635,0.8348087453797857,-141.14512566191377,true
uidA,JW1609,M63,2,3,aHPM,0.7853186044881686,0.744804330710666,0.017655983165752235,0.538512250545921,-148.35000242549393,true
ygfA,JW2879,LB,1,3,aHPM,1.7356764045102808,1.1433597709423977,49.81309520758808,0.22691232653493243,-119.94254021707142,true
mdh,JW3205,LB,1,3,aHPM,1.1018231143170207,1.231123803298854,4.049698194490988,0.42573129992949477,-129.4580846763594,true
betB,JW0304,LB,2,3,gompertz,0.2965113564133891,1.1248039258082265,NaN,NaN,-95.81250326004985,true
uidB,JW1608,LB,1,3,aHPM,1.6155401180888134,1.1493813238809671,49.99992344958099,0.27478784026155467,-103.8577487414451,true
mdh,JW3205,M63,1,3,aHPM,0.6681561634196933,1.0349825812850912,2.0840106862225767,0.5619257362829188,-145.1222430068425,true
ygfA,JW2879,M63,1,3,aHPM,0.5954850731839003,0.8267471104640441,0.47398686788663286,0.5758652252512333,-111.05261063320982,true
betB,JW0304,M63,1,3,aHPM,0.9041610462731334,0.8125940228006776,0.05653634413944778,0.4652869098791923,-126.27541680934948,true
uidB,JW1608,M63,2,3,aHPM,0.7730606733423561,0.8201320640790327,0.027394343531882557,0.6037993633336883,-145.06593675736627,true
mdlA,JW0438,LB,1,3,logistic,0.7364092332704919,0.7671265938392361,NaN,NaN,-82.8366630743939,true
ygfB,JW5473,LB,1,3,aHPM,0.887537110858784,1.0731640585446118,48.588465548977574,0.5834335154940784,-119.56449733392989,true
betI,JW0305,LB,2,3,gompertz,0.32559479971929295,1.0356629957909758,NaN,NaN,-104.01535880059255,true
uidC,JW1607,LB,1,3,aHPM,2.7494104515584064,1.1461842381712257,49.995456143582594,0.15602273914666007,-106.20804697445192,true
mdlA,JW0438,M63,1,3,aHPM,0.6907808973641768,0.8298379851214807,0.1668382801317305,0.7609541297078484,-115.69796633321897,true
betI,JW0305,M63,1,3,aHPM,0.6192776123724973,0.9424611070427232,0.9661179130392137,0.6226936475798578,-134.47603292776728,true
ygfB,JW5473,M63,2,3,aHPM,1.1331557380873079,0.7936101395374271,1.1349782710590295,0.2882047738776596,-108.43791480926267,true
mdlB,JW5061,LB,1,3,aHPM,1.2226048471682145,1.1602602961049566,49.999891287180624,0.4057439777567043,-117.43544992080331,true
uidC,JW1607,M63,2,3,aHPM,0.6694657377938686,0.8102807037378701,0.05334109694686183,0.8645359103514889,-146.29042293428392,true
betT,JW0306,LB,2,3,aHPM,1.766959114574616,1.2193712354645747,1.4931618909079405,0.23102054169496697,-103.0327986809894,true
ygfF,JW2870,LB,2,3,aHPM,1.2252562208644855,0.7336901546610193,49.99991718305357,0.49550934434079424,-79.50944103040914,true
mdlB,JW5061,M63,2,3,aHPM,0.8237229687283598,0.9645103206214837,0.6676166878417717,0.38335295894681215,-126.80586790222173,true
